date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2024-03-09,2024,2,Zhejiang Professional,Shanghai Port,1,0.2719349667576971,0.26257959093971495,0.465485442302588,0.8523990589896262,2.66,3.47,2.44,2.71,3.48,2.58,0.2708732052725287,0.2654588256260545,0.4636679691014169,away,0.13134984460745724,-1.0,-0.010335192252064918,-0.008010368330639929,0.02822415193278388
2024-03-10,2024,2,Shenzhen Xinpengcheng,Tianjin Jinmen Tiger,2,0.6278298001048773,0.29107023449646413,0.08109996539865859,0.8892038718825429,3.0,3.11,2.41,3.12,3.05,2.52,0.6236277369896468,0.29581509945574735,0.08055716355460588,home,0.8708832109689404,-1.0,-0.004930427022410588,-0.00843781433460191,0.02175283688975169
2024-03-10,2024,2,Cangzhou,Chengdu Rongcheng,0,0.15510368238732775,0.2898968864895315,0.5549994311231409,0.8892038718825429,6.86,4.54,1.38,4.34,3.6,1.85,0.16470828652775119,0.24592462742273163,0.5893670860495173,home,0.12989884558037312,5.86,0.08605410794914822,0.0825467206369569,0.01211898653995187
2024-03-29,2024,3,Shenzhen Xinpengcheng,Cangzhou,1,0.6633119959475116,0.21186887083005587,0.12481913322243265,0.8754150516045336,2.05,3.34,3.44,2.75,3.07,2.78,0.6355831024011708,0.24481566557344547,0.11960123202538385,home,0.3029453599223999,-1.0,-0.10592600773226163,-0.10943339504445296,0.035255308556961414
2024-03-30,2024,3,Shanghai Port,Henan Songshan Longmen,0,0.7565687725483385,0.17910526186927353,0.06432596558238787,0.8924040380392649,1.39,4.99,5.98,1.54,4.25,5.78,0.7541505144110308,0.18172912826765958,0.06412035732130959,home,0.048269215031332635,0.3899999999999999,-0.04786089491180989,-0.051368282224001215,0.057610472385922436
2024-03-30,2024,3,Qingdao West Coast,Qingdao Hainiu,0,0.2984742616594872,0.292793640700591,0.40873209763992185,0.8924040380392649,2.89,3.38,2.3,2.54,3.06,3.04,0.30227301830515163,0.28379284832972435,0.4139341333651241,draw,-0.0407801726455318,-1.0,0.036607985982714475,0.037790549373480815,0.021065932206822766
2024-03-30,2024,3,Wuhan Three Towns,Beijing Guoan,2,0.38993667429395573,0.34770279768203877,0.2623605280240055,0.8924040380392649,2.4,3.4,2.73,2.52,3.01,2.87,0.41224455830157686,0.31038553237440275,0.2773699093240205,draw,0.05531081007296934,-1.0,0.03526680709241442,0.03644937048318076,0.021049379992056826
2024-03-30,2024,3,Chengdu Rongcheng,Nantong Zhiyun,0,0.5932399472029621,0.30927261520728233,0.09748743758975563,0.8924040380392649,1.38,4.58,6.91,1.48,4.31,6.65,0.6398486343128222,0.2550046976339544,0.1051466680532234,draw,0.16792151516351117,-1.0,0.01854788226728457,0.019730445658050908,0.017603831293085348
2024-03-31,2024,3,Changchun Yatai,Tianjin Jinmen Tiger,2,0.3202712467044375,0.34450306888304605,0.3352256844125165,0.8657329192695971,2.89,3.28,2.33,2.85,3.12,2.65,0.3354739090492604,0.31338788569260767,0.35113820525813205,draw,0.02791226507175315,-1.0,0.02334186502438612,0.02452442841515246,0.02260534627831848
2024-03-31,2024,3,Shandong Taishan,Shanghai Shenhua,2,0.37455200753294104,0.4469856369167008,0.17846235555035822,0.8657329192695971,2.47,3.5,2.59,2.61,3.11,2.9,0.43605614563632733,0.3561766942967894,0.20776716006688328,draw,0.24661843003876283,-1.0,0.04100623588034702,0.04218879927111336,0.02034653403740771
2024-03-31,2024,3,Meizhou Hakka,Zhejiang Professional,2,0.22114168203922113,0.25272386550547377,0.5261344524553051,0.8657329192695971,3.27,3.31,2.13,3.17,3.58,2.19,0.21704528922152724,0.26656628798299886,0.5163884227954738,away,0.09990734055435913,1.13,-0.0014577355724841867,0.0008670883489408014,0.033731064965101275
2024-04-04,2024,4,Wuhan Three Towns,Cangzhou,2,0.6160016310978241,0.25092537693257433,0.1330729919696016,0.8468460655953765,1.42,4.77,5.74,1.82,3.46,4.13,0.6399539317437184,0.221798732339207,0.1382473359170747,draw,0.05797995325801719,-1.0,0.07478830878698889,0.07597087217775522,0.01697151812418132
2024-04-05,2024,4,Qingdao Hainiu,Shandong Taishan,2,0.12788406195746127,0.31284069885367033,0.5592752391888685,0.8437786270338948,5.89,4.01,1.5,4.66,3.99,1.69,0.13562368868077412,0.27125337038662345,0.5931229409326024,draw,0.08772601525036006,-1.0,0.00745980755004122,0.008642370940807559,0.019710516683914707
2024-04-05,2024,4,Nantong Zhiyun,Meizhou Hakka,0,0.42042498195891537,0.3398576360309982,0.2397173820100863,0.8437786270338948,2.3,3.35,2.91,1.85,3.43,4.55,0.4403827760183663,0.3085203323136375,0.2510968916679961,draw,0.0335431132506856,-1.0,-1.3499957346396751e-05,0.0011690634334199416,0.02132443409029027
2024-04-05,2024,4,Beijing Guoan,Shanghai Port,1,0.29408588054437845,0.328831875464712,0.3770822439909096,0.8437786270338948,3.04,3.29,2.23,3.1,3.21,2.41,0.30454530610380304,0.3049611849594732,0.39049350893672374,draw,0.0033222985166669883,2.29,0.015871517780393696,0.017054081171160033,0.02286087332692052
2024-04-05,2024,4,Changchun Yatai,Shanghai Shenhua,2,0.18356253143885748,0.3362672714565023,0.4801701971046402,0.8437786270338948,3.84,3.49,2.03,6.29,3.71,1.6,0.19194762703526963,0.3059481080865065,0.5021042648782238,draw,0.06775889722190787,-1.0,-0.019781233084134264,-0.018598669693367927,0.01090400657288749
2024-04-05,2024,4,Henan Songshan Longmen,Shenzhen Xinpengcheng,2,0.42902274976346777,0.2891000886294684,0.28187716160706383,0.8437786270338948,2.14,3.25,3.28,1.72,3.48,5.41,0.4302788854126266,0.2870186448781785,0.2827024697091949,draw,-0.06718940414591978,-1.0,-0.012198204245513655,-0.011015640854747316,0.02275510656541909
2024-04-06,2024,4,Tianjin Jinmen Tiger,Chengdu Rongcheng,2,0.21755115668238806,0.4051838282379079,0.3772650150797041,0.8346236343764767,2.66,2.98,2.74,2.93,3.04,2.63,0.234641082709048,0.3584575109436447,0.40690140634730726,away,0.11490985339162196,1.7400000000000002,0.022923060654590433,0.02524788457601542,0.02592738792877484
2024-04-06,2024,4,Zhejiang Professional,Qingdao West Coast,2,0.7883048995685978,0.143559325731587,0.06813577469981519,0.8346236343764767,1.43,4.25,6.21,1.6,4.17,5.31,0.7555378217433595,0.17915856942753547,0.06530360882910506,home,0.080419085093004,-1.0,-0.04479840223100462,-0.04830578954319594,0.0610344714861491
2024-04-09,2024,5,Shandong Taishan,Henan Songshan Longmen,1,0.6493083270326363,0.2707339181815315,0.07995775478583232,0.8309786897821825,1.38,4.44,6.84,1.54,4.59,5.31,0.6783553969967613,0.2381099057992297,0.08353469720400908,draw,0.057207981748579995,3.4400000000000004,0.0009155967809322263,0.0020981601716985646,0.019739331808297317
2024-04-09,2024,5,Shanghai Shenhua,Wuhan Three Towns,0,0.4019498792810318,0.3978249654881714,0.20022515523079676,0.8309786897821825,1.81,3.54,4.07,1.42,4.62,7.37,0.44748206617760716,0.3296116194240115,0.22290631439838124,draw,0.16682513276100086,-1.0,-0.056496481492174094,-0.055313918101407754,0.021087602346363157
2024-04-09,2024,5,Nantong Zhiyun,Shanghai Port,2,0.11247481951037373,0.28055436146474855,0.6069708190248777,0.8309786897821825,6.19,3.99,1.48,6.3,4.94,1.44,0.11639633360166693,0.255470380697167,0.628133285701166,draw,0.019326818981696414,-1.0,-0.0386201720930433,-0.03743760870227696,0.020240166486454644
2024-04-09,2024,5,Beijing Guoan,Shenzhen Xinpengcheng,2,0.48986593823872404,0.2838347175745979,0.2262993441866782,0.8309786897821825,1.43,4.34,6.27,1.75,3.58,4.89,0.5145898286294761,0.24768933459898304,0.2377208367715411,away,0.4905096465575627,5.27,0.047363104757870145,0.04968792867929513,0.013062081332469232
2024-04-10,2024,5,Meizhou Hakka,Qingdao Hainiu,1,0.37363952924002997,0.3153377875593826,0.3110226832005874,0.8375994205109102,2.16,3.48,3.06,3.3,3.1,2.36,0.3868884135347344,0.2910603497517924,0.32205123671347313,draw,0.012890017136237608,2.48,0.040630050872565715,0.041812614263332055,0.020573409894878186
2024-04-10,2024,5,Chengdu Rongcheng,Zhejiang Professional,0,0.4708503997118912,0.30646186897826827,0.2226877313098404,0.8375994205109102,1.84,3.43,4.08,1.71,3.95,4.59,0.4832551091619362,0.28819037762323063,0.22855451321483303,draw,-0.011507004752318917,-1.0,-0.030139941504507745,-0.028957378113741408,0.02162630323618007
2024-04-10,2024,5,Qingdao West Coast,Tianjin Jinmen Tiger,2,0.22825298323809484,0.2978108747189904,0.47393614204291473,0.8375994205109102,2.9,3.27,2.33,3.65,3.48,2.06,0.2306269814955667,0.2905075933502912,0.47886542515414215,away,0.11575644060915136,1.33,0.06629086683431518,0.06861569075574016,0.03172613726188605
2024-04-10,2024,5,Cangzhou,Changchun Yatai,0,0.44553095133250054,0.2725810823341792,0.2818879663333202,0.8375994205109102,2.07,3.46,3.28,2.05,3.52,3.65,0.44682445506167723,0.27046917724686637,0.2827063676914563,draw,-0.06417664672584233,-1.0,0.003274332581520656,0.004456895972286995,0.020660068880908943
